Fecha;NroInscripcion;Matricula;Tpcm;SnkComerciante;Agrupacion;Acto;Libro;Tipo Documento;SnkActo
23/01/2018;139;17348;28;2576;OTROS ACTOS;5 - DISOLUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;104
23/01/2018;140;17348;28;2576;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
23/01/2018;141;2550;22;10881;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
23/01/2018;142;11626;21;7279;OTROS ACTOS;79 - MUTACIONES ESAL LIBRO 1;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;COMUNICACIÓN;629
23/01/2018;143;18172;21;7479;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
23/01/2018;144;7537;28;2306;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
23/01/2018;145;13246;21;7446;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
23/01/2018;146;2036;21;129;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
23/01/2018;147;10968;28;2560;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
23/01/2018;148;10968;28;2560;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
23/01/2018;149;10968;28;2560;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
24/01/2018;150;3572;22;11207;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
24/01/2018;151;11609;21;8060;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
24/01/2018;152;11609;21;8060;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
24/01/2018;153;769;22;10753;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
24/01/2018;154;18174;28;3071;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
24/01/2018;155;9886;28;2843;OTROS ACTOS;5 - DISOLUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;104
24/01/2018;156;18176;21;7926;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
24/01/2018;157;9956;28;3121;LIQUIDACION-P JURIDICA;6 - LIQUIDACION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;122
24/01/2018;158;17716;21;7657;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
24/01/2018;159;12130;21;7182;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
24/01/2018;160;17064;22;11200;OTROS ACTOS;79 - MUTACIONES ESAL LIBRO 1;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;COMUNICACIÓN;629
24/01/2018;161;15396;22;10957;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;EXTRACTO DE ACTA;236
24/01/2018;162;2550;22;10881;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
24/01/2018;163;8471;21;7303;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
24/01/2018;164;8471;21;7303;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
25/01/2018;165;12095;22;10639;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
25/01/2018;166;18177;21;7453;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
25/01/2018;167;16331;28;2818;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
25/01/2018;168;16331;28;2818;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
25/01/2018;169;12072;21;7469;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
25/01/2018;170;14904;21;7513;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
25/01/2018;171;14904;21;7513;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
25/01/2018;172;18139;21;7607;OTROS ACTOS;79 - MUTACIONES ESAL LIBRO 1;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;COMUNICACIÓN;629
25/01/2018;173;10146;21;7110;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
25/01/2018;174;12044;28;3118;OTROS ACTOS;5 - DISOLUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;104
25/01/2018;175;9414;28;2544;OTROS ACTOS;5 - DISOLUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;104
25/01/2018;176;12879;22;11075;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
25/01/2018;177;9414;28;2544;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
26/01/2018;178;13720;28;2514;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
26/01/2018;179;13720;28;2514;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
26/01/2018;180;13720;28;2514;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
26/01/2018;181;6286;21;7759;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
26/01/2018;182;6286;21;7759;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
26/01/2018;183;6286;21;7759;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
26/01/2018;184;947;22;10792;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
26/01/2018;185;18181;28;13369;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
26/01/2018;186;18182;21;7316;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
26/01/2018;187;10277;21;7999;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
26/01/2018;188;10277;21;7999;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
26/01/2018;189;10277;21;7999;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
26/01/2018;190;12368;28;3025;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
26/01/2018;191;12368;28;3025;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
26/01/2018;192;18183;22;10803;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
26/01/2018;193;16824;21;7945;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
26/01/2018;194;16824;21;7945;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
26/01/2018;195;16466;28;2462;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
26/01/2018;196;7524;28;3085;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
26/01/2018;197;7524;28;3085;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
26/01/2018;198;17735;28;3096;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
26/01/2018;199;17735;28;3096;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
26/01/2018;200;17735;28;3096;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
29/01/2018;201;11717;22;11108;LIQUIDACION-P JURIDICA;6 - LIQUIDACION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;122
29/01/2018;202;18184;22;10970;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
29/01/2018;203;17677;21;7436;OTROS ACTOS;79 - MUTACIONES ESAL LIBRO 1;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;COMUNICACIÓN;629
29/01/2018;204;18185;21;7748;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
30/01/2018;205;12782;28;26367;LIQUIDACION-P JURIDICA;6 - LIQUIDACION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;122
30/01/2018;206;3502;28;2407;LIQUIDACION-P JURIDICA;6 - LIQUIDACION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;122
30/01/2018;207;5745;21;7632;LIQUIDACION-P JURIDICA;6 - LIQUIDACION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;122
30/01/2018;208;7553;21;7716;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;RESOLUCIÓN;236
30/01/2018;209;11735;21;7774;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
31/01/2018;210;17725;21;7492;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
31/01/2018;211;17725;21;7492;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
31/01/2018;212;17571;21;7863;OTROS ACTOS;5 - DISOLUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;104
31/01/2018;213;17571;21;7863;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
31/01/2018;214;13567;22;11121;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
31/01/2018;215;18186;21;8064;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
31/01/2018;216;18187;22;11159;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
31/01/2018;217;18188;21;7072;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
31/01/2018;218;18189;22;10665;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
31/01/2018;219;18073;22;10609;OTROS ACTOS;79 - MUTACIONES ESAL LIBRO 1;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;COMUNICACIÓN;629
31/01/2018;220;10115;22;10952;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
31/01/2018;221;10115;22;10952;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
31/01/2018;222;10115;22;10952;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
31/01/2018;223;10277;21;7999;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
31/01/2018;224;10277;21;7999;OTROS ACTOS;79 - MUTACIONES ESAL LIBRO 1;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;COMUNICACIÓN;629
01/02/2018;225;9525;28;2812;LIQUIDACION-P JURIDICA;6 - LIQUIDACION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;122
01/02/2018;226;17911;21;7837;OTROS ACTOS;79 - MUTACIONES ESAL LIBRO 1;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;COMUNICACIÓN;629
01/02/2018;227;15009;22;11037;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
01/02/2018;228;14272;28;3006;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
01/02/2018;229;14272;28;3006;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
01/02/2018;230;14272;28;3006;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
01/02/2018;231;17576;22;10628;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
01/02/2018;232;17450;21;6965;OTROS ACTOS;79 - MUTACIONES ESAL LIBRO 1;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;COMUNICACIÓN;629
01/02/2018;233;30;22;10605;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
01/02/2018;234;30;22;10605;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
01/02/2018;235;30;22;10605;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
01/02/2018;236;30;22;10605;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
02/02/2018;237;18190;28;2774;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
02/02/2018;238;15982;21;7943;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
02/02/2018;239;6840;22;11066;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
02/02/2018;240;18191;28;2331;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
02/02/2018;241;18192;28;3143;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
02/02/2018;242;12130;21;7182;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
02/02/2018;243;16812;21;8053;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
02/02/2018;244;16812;21;8053;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
02/02/2018;245;18193;21;7199;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
02/02/2018;246;13380;22;10780;LIQUIDACION-P JURIDICA;6 - LIQUIDACION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;122
02/02/2018;247;17206;21;7995;OTROS ACTOS;79 - MUTACIONES ESAL LIBRO 1;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;COMUNICACIÓN;629
02/02/2018;248;16658;21;7965;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
02/02/2018;249;16658;21;7965;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
02/02/2018;250;13246;21;7446;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
02/02/2018;251;13246;21;7446;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
02/02/2018;252;11735;21;7774;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
02/02/2018;253;11735;21;7774;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
02/02/2018;254;11735;21;7774;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
02/02/2018;255;11735;21;7774;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
02/02/2018;256;1271;28;2463;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;COMUNICACIÓN;236
02/02/2018;257;876;21;7811;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
02/02/2018;258;876;21;7811;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
05/02/2018;259;12072;21;7469;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
05/02/2018;260;12072;21;7469;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
05/02/2018;261;1222;21;7293;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
05/02/2018;262;18194;21;7609;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
05/02/2018;263;17961;28;2917;OTROS ACTOS;3 - ACLARACIONES;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;COMUNICACIÓN;58
06/02/2018;264;18196;28;10181;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
06/02/2018;265;6863;21;7708;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
06/02/2018;266;6863;21;7708;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
06/02/2018;266;12451;21;7877;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
06/02/2018;267;6863;21;7708;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
07/02/2018;268;819;28;2977;OTROS ACTOS;5 - DISOLUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;104
07/02/2018;269;819;28;2977;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
07/02/2018;270;819;28;2977;OTROS ACTOS;79 - MUTACIONES ESAL LIBRO 1;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;COMUNICACIÓN;629
07/02/2018;271;10944;21;8044;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
07/02/2018;272;18184;22;10970;OTROS ACTOS;3 - ACLARACIONES;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;COMUNICACIÓN;58
07/02/2018;273;18197;21;7516;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
07/02/2018;274;13688;22;10822;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
07/02/2018;275;13688;22;10822;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
07/02/2018;276;9331;28;10176;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
07/02/2018;277;9331;28;10176;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
07/02/2018;278;18199;21;7549;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
07/02/2018;279;18200;28;2661;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
07/02/2018;280;393;21;7442;OTROS ACTOS;2 - REFORMAS;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;31
07/02/2018;281;393;21;7442;OTROS ACTOS;79 - MUTACIONES ESAL LIBRO 1;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;COMUNICACIÓN;629
07/02/2018;282;18201;22;11038;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
07/02/2018;283;1293;22;10731;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;COMUNICACIÓN;236
07/02/2018;284;16573;22;16641;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
08/02/2018;285;9743;28;2439;OTROS ACTOS;5 - DISOLUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;104
08/02/2018;286;18202;21;8039;MATRICULA COMERCIANTE;1 - CONSTITUCION;1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;2
08/02/2018;287;18088;22;11181;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
08/02/2018;288;31;22;27787;OTROS ACTOS;"14 - DESIG. REMOCIO; REVOCA; ADMON";1 - DE LAS PERSONAS JURIDICAS SIN ANIMO DE LUCRO;ACTA;236
